Rgt,Lu,Lu/Hg,Ld,Ld/Hg,Shim_thickness,HF/Hg,H,V,Flow rate per unit width,mean_height,Avg./Pre.,max height,Hedge,Rstep,start_x,file name,SR_x,SR_multiple_Ld_x,SS_x,capillary_length,viscosity_label,PowerLawIndex,ZeroShearViscosity,Viscosity_x,Ca,rho,sigma,c_star,delP_channel,P_drop_channel,P_drop_channel_dimensionless,K_Weinstein,(2n+1)/3,mu0(U^n)/sigma,P_jump,sigma/Hg,P_jump_dimensionless,P_drop_total,kege,logkedge,muV/Hg,Re,Bstep_modified
1.227032833,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.187444047,1.071108838,,1.037373246,0.091213648,2.17,ev23_V_1_q_175,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,226.2484812,339.1304348,0.667142957,60.02049452,0.17645765,-0.75335951,70.17019507,0.004507961,2.279166667
1.396745108,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,150,0.164668556,1.09779037,,1.043233647,0.092510424,2.375,ev22_V_1_q_150,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,250.9541909,339.1304348,0.739993127,35.31478488,0.190019227,-0.721202454,70.17019507,0.003960219,3.435416667
0.496404164,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,200,0.463332133,1.158330331,,1.014669614,0.05578954,0.54,v7_V_0.5_q_200,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,79.37585081,339.1304348,0.234056996,92.02465032,0.0025,-2.602059991,43.19482181,0.004525452,6.204166667
0.815502987,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,175,0.282034528,1.128138112,,1.039380269,0.044981583,1.435,15_V_0.7_q_175,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,138.1508588,339.1304348,0.407367917,81.70945004,0.0025,-2.602059991,54.66650538,0.004281344,5.883333333
1.889025253,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,75,0.121755916,1.136388548,,1.10138539,0.094384431,2.7,v11_V_0.7_q_75,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,3.327141125,-58.24017024,58.24017024,1.065372111,1.619111214,0.8,1.989922646,270.5224769,339.1304348,0.797694483,-212.2823067,0.142798819,-0.845275384,54.66650538,0.001848281,0.997916667
0.570765213,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,175,0.402967796,1.15133656,,1.011031992,0.053657496,0.895,v6_V_0.5_q_175,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,88.75361634,339.1304348,0.261709382,82.64688479,0.0025,-2.602059991,43.19482181,0.003935862,6.089583333
1.648408973,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,125,0.139528481,1.116227849,,1.057031096,0.101475259,2.69,ev21_V_1_q_125,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.530611136,-278.0064028,278.0064028,3.961887273,1.619111214,0.8,2.554274492,286.5185215,339.1304348,0.844862307,-8.512118662,0.236857611,-0.625512656,70.17019507,0.003355609,1.535416667
1.411371145,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,100,0.162962096,1.14073467,,1.052680505,0.07853595,2.225,12_V_0.7_q_100,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,214.2526151,339.1304348,0.631770532,5.607693732,0.191306631,-0.718269976,54.66650538,0.002473799,3.2125
1.434489705,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1.5,375,0.160335762,0.641343048,,1.027561903,0.013093978,1.685,38_V_1.5_q_375,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,309.7666044,339.1304348,0.913414346,76.67316635,,,93.20014011,,5.814583333
0.822628098,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,275,0.279591714,1.016697143,,1.057186727,0.060714813,1.785,ev27_V_1_q_275,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,164.3098341,339.1304348,0.484503357,121.9591416,0.394150078,-0.497468492,70.17019507,0.006724079,4.516666667
1.358017718,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,75,0.169364506,1.129096707,,1.054563715,0.077335391,2.1,ev2_V_0.5_q_75,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,177.559703,339.1304348,0.523573483,-6.159201895,,,43.19482181,,1.160416667
0.965056042,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,250,0.238328128,0.953312514,,1.016750247,0.024620674,1.865,ev26_V_1_q_250,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,186.6993272,339.1304348,0.550523657,99.56964851,0.514302262,-0.288781565,70.17019507,0.005731704,3.014583333
0.706830368,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,200,0.325396319,1.138887117,,1.029794633,0.04705659,1.105,16_V_0.7_q_200,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,123.2154889,339.1304348,0.363327724,96.64482,,,54.66650538,,5.970833333
0.961750445,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,150,0.239147277,1.116020627,,1.050427463,0.042628748,1.65,14_V_0.7_q_150,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,157.6387785,339.1304348,0.464832296,62.22153041,0.002501366,-2.601822744,54.66650538,0.003630306,5.772916667
1.393765891,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1.5,350,0.16502054,0.707230885,,1.030276682,0.014488195,2.46,37_V_1.5_q_350,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,302.7112156,339.1304348,0.892609995,83.72855515,,,93.20014011,,
0.730129386,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,400,0.31501266,0.787531649,,1.03431811,0.051221571,1.545,ev32_V_1_q_400,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,149.3552826,339.1304348,0.440406603,136.9136931,,-0.863961084,70.17019507,,
1.147992643,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,125,0.200349716,1.121958408,,1.043823322,0.036660515,1.895,13_V_0.7_q_125,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,181.6203165,339.1304348,0.535547087,38.23999238,0.002756687,-2.559612545,54.66650538,0.003041351,5.708333333
0.526542508,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.7,275,0.436811837,1.111884677,,1.030745291,0.061221,0.5,19_V_0.7_q_275,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,97.35536608,339.1304348,0.287073515,122.5049428,0.007220237,-2.226584201,54.66650538,0.006630896,1.90625
0.7212037,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,350,0.318911287,0.911175107,,1.069808914,0.077031712,1.645,ev30_V_1_q_350,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,147.8928173,339.1304348,0.436094205,138.3761584,0.136785139,-0.863961084,70.17019507,0.0076697,3.575
0.442656615,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,225,0.519590112,1.154644694,,1.015628862,0.060452602,0.31,v8_V_0.5_q_225,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,72.42251921,339.1304348,0.213553582,98.97798193,0.0025,-2.602059991,43.19482181,0.005074934,2.410416667
2.082112695,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,50,0.110464722,1.104647217,,1.115517266,0.079471023,2.485,ev1_V_0.5_q_50,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,6076490.958,-2.86E-05,2.86E-05,6.62E-07,1.619111214,0.8,1.572340386,249.9329105,339.1304348,0.736981659,-249.9328819,,,43.19482181,,1.133333333
0.710140034,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,375,0.323879783,0.863679422,,1.061371797,0.072700288,1.56,ev31_V_1_q_375,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,146.0750093,339.1304348,0.430734002,140.1939664,,-0.863961084,70.17019507,,
1.013284878,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,0.5,100,0.226984538,1.134922692,,1.022244738,0.072868231,1.79,v3_V_0.5_q_100,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,140.4770279,339.1304348,0.414227134,30.92347323,0.00626689,-2.202947904,43.19482181,0.002217,2.666666667
0.749912805,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,325,0.306702324,0.943699457,,1.068934536,0.069784374,1.695,ev29_V_1_q_325,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,152.5841213,339.1304348,0.449927537,133.6848545,0.31591232,-0.863961084,70.17019507,0.007376079,4.61875
0.78688906,4,17.39130435,0.8,3.47826087,0.29,1.260869565,0.23,1,300,0.29229025,0.974300833,,1.066985214,0.056535832,1.725,ev28_V_1_q_300,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,158.5738357,339.1304348,0.467589516,127.69514,0.318076444,-0.497468492,70.17019507,0.007029474,4.641666667
1.002691896,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,375,0.359033519,1.148907262,,1.123808302,0.130320697,2.22,,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,146.4624336,216.6666667,0.675980463,3.785493737,,-1.935278892,58.26091361,,5.154166667
0.914345075,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,400,0.393724437,1.181173312,,1.083604547,0.120589414,2.105,,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,136.0442986,216.6666667,0.627896763,14.20362867,,,58.26091361,,2.69375
1.328966203,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,0.5,125,0.27088725,1.083549,,1.010861357,0.072819153,0.99,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,121.9471004,216.6666667,0.562832771,-43.34173864,,,31.56671736,,
1.128424295,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,350,0.319028934,1.093813489,,1.221037796,0.144031122,2.365,,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,160.9793555,216.6666667,0.742981641,-10.73142821,,-1.854077652,58.26091361,,4.966666667
1.191349189,0.8,2.222222222,0.8,2.222222222,0.29,0.805555556,0.36,1.2,325,0.302178407,1.115735656,,1.105174931,0.112125568,2.065,,55.55555556,0.044444444,2.222222222,2.38,standard,0.7,3.5,1.048696445,0.268896524,1.4,0.078,0.5,-150.2479273,150.2479273,2.578880385,1.619111214,0.8,2.901980158,168.1215946,216.6666667,0.775945821,-17.87366733,,-1.713492293,58.26091361,,4.483333333
1.277392502,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,250,0.281824106,1.127296424,,1.132302004,0.128101866,2.105,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,163.2677787,216.6666667,0.753543594,-31.98300266,,,51.28028361,,2.933333333
1.411474202,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.255052483,1.093082071,,1.178052316,0.147004313,2.445,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,213.6757665,216.6666667,0.986195845,-36.45202579,,-1.063163382,68.11053632,,5.104166667
1.606069558,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,100,0.224149694,1.120748472,,1.188201602,0.115839635,2.7,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.388589105,-88.11274663,88.11274663,2.791318008,1.619111214,0.8,1.572340386,141.8965412,216.6666667,0.654907113,-53.78379459,,,31.56671736,,3.133333333
1.067906758,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,300,0.337108083,1.123693611,,1.118601702,0.126732362,1.725,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,141.4710776,216.6666667,0.652943435,-10.18630162,,-0.890337858,51.28028361,,3.435416667
1.622498772,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,2,400,0.221879983,1.109399916,,1.242721574,0.161956192,2.7,,92.59259259,0.074074074,2.222222222,2.38,standard,0.7,3.5,0.899694718,0.384484922,1.4,0.078,0.440087524,-232.7897111,232.7897111,2.794424408,1.619111214,0.8,4.149431154,273.1927437,216.6666667,1.260889586,-40.40303262,,,83.30506648,,4.472916667
1.070918588,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,150,0.336160007,1.120533357,,1.100053146,0.105544743,1.985,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,102.6042841,216.6666667,0.473558234,-23.99892234,,-1.671120187,31.56671736,,5.0625
1.869133413,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,175,0.192602624,1.10058642,,1.26651106,0.13563565,2.665,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,2.708873289,-41.459932,41.459932,0.808496543,1.619111214,0.8,2.554274492,221.3875707,216.6666667,1.021788788,-179.9276387,,,51.28028361,,4.152083333
0.79052226,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,400,0.455395146,1.138487864,,1.008294469,0.086990477,1.3,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,111.2172818,216.6666667,0.513310531,20.06749417,,,51.28028361,,1.727083333
1.153952673,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,350,0.3119712,0.891346286,,1.086961873,0.117947524,1.89,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,150.5190233,216.6666667,0.694703184,-19.23424733,,-1.314034688,51.28028361,,4.0125
1.374664542,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.7,400,0.261882073,1.11299881,,1.176492091,0.149220554,2.405,,78.7037037,0.062962963,2.222222222,2.38,standard,0.7,3.5,0.944646877,0.34314096,1.4,0.078,0.5,-194.4225206,194.4225206,2.615061494,1.619111214,0.8,3.703239596,221.7896157,216.6666667,1.02364438,-27.36709505,,,74.34720791,,3.08125
1.351989202,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,125,0.266274316,1.065097266,,1.163944943,0.112352032,2.45,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,123.634281,216.6666667,0.570619758,-45.02891926,,-1.388278661,31.56671736,,4.5625
0.914234501,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,175,0.393772057,1.125063019,,1.090737024,0.106713294,1.84,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,90.40790682,216.6666667,0.417267262,-11.80254507,,-1.985231499,31.56671736,,5.735416667
1.23314675,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,400,0.291936057,1.094760212,,1.128377105,0.141716532,2.24,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,191.7912214,216.6666667,0.885190253,-14.56748065,,,68.11053632,,2.827083333
1.025129533,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,375,0.351175133,0.936467022,,1.03361077,0.087465787,1.375,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,136.9190856,216.6666667,0.631934241,-5.634309561,,-0.823683448,51.28028361,,3.8125
1.772430203,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,275,0.20311096,1.107877966,,1.233884156,0.138642294,2.7,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,1.239397445,-102.8971927,102.8971927,1.510738254,1.619111214,0.8,3.392590548,256.3729662,216.6666667,1.183259844,-153.4757736,,,68.11053632,,4.570833333
1.493278244,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,325,0.241080322,1.11267841,,1.184581384,0.140571616,2.495,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,223.5267507,216.6666667,1.031661926,-46.30300993,,-1.011467743,68.11053632,,3.664583333
0.610614175,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,250,0.589570329,1.179140657,,1.045909839,0.100181874,1.08,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,65.45967348,216.6666667,0.30212157,13.14568827,,,31.56671736,,3.704166667
1.314254822,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,375,0.273919482,1.095677929,,1.142093022,0.142666397,2.345,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,201.8183159,216.6666667,0.93146915,-24.5945752,,-1.481129581,68.11053632,,5.483333333
0.685967612,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,225,0.524806119,1.16623582,,1.061269906,0.104024999,1.315,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,71.84610319,216.6666667,0.331597399,6.75925856,,-2.068357777,31.56671736,,3.377083333
1.411587604,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.255031993,1.092994257,,1.185694909,0.136017063,2.31,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.5,-177.2237407,177.2237407,2.602001838,1.619111214,0.8,3.392590548,213.6895003,216.6666667,0.986259232,-36.46575953,,-1.063163382,68.11053632,,5.104166667
1.416391914,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,225,0.254166941,1.129630851,,1.148752952,0.125825219,2.205,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,177.3322583,216.6666667,0.818456577,-46.0474823,,-1.261524728,51.28028361,,2.539583333
1.579004462,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,200,0.227991756,1.139958778,,1.173769539,0.127014906,2.405,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.312040769,-160.4397338,160.4397338,3.128682653,1.619111214,0.8,2.554274492,193.4406218,216.6666667,0.89280287,-33.00088797,,,51.28028361,,3.570833333
1.150688789,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,275,0.312856094,1.137658524,,1.123117655,0.126406503,1.94,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,150.1783399,216.6666667,0.6931308,-18.89356393,,-1.314034688,51.28028361,,2.720833333
0.986468856,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1,325,0.364938029,1.122886242,,1.11925559,0.128953367,1.575,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.5,-131.284776,131.284776,2.560141379,1.619111214,0.8,2.554274492,132.7723667,216.6666667,0.612795539,-1.487590695,,-0.823683448,51.28028361,,3.189583333
0.787349801,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,0.5,200,0.457230064,1.143075159,,1.09106282,0.109911073,1.645,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,80.22218874,216.6666667,0.370256256,-1.616826996,,-1.993450802,31.56671736,,5.970833333
1.604917066,2,5.555555556,0.8,2.222222222,0.29,0.805555556,0.36,1.5,300,0.224310656,1.12155328,,1.22451516,0.146608272,2.585,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.385128968,-199.4063717,199.4063717,2.927687587,1.619111214,0.8,3.392590548,236.7985239,216.6666667,1.092916264,-37.39215227,,-1.432888778,68.11053632,,3.158333333
1.722402668,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,325,0.209010359,0.964663195,,1.407891205,0.181748138,2.47,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.878718991,-129.4431644,129.4431644,1.900486641,1.619111214,0.8,3.392590548,250.5674576,216.6666667,1.156465189,-121.1242931,,-0.834650613,68.11053632,,
1.557230707,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,100,0.231179618,1.155898091,,1.134188536,0.113046268,2.575,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.256790052,-102.7228469,102.7228469,3.254150431,1.619111214,0.8,1.572340386,138.4339772,216.6666667,0.638926049,-35.71113033,,,31.56671736,,3.220833333
1.553913756,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,350,0.231673089,0.992884668,,1.343603552,0.178898138,2.32,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,0.248807057,-233.9373504,233.9373504,3.434671976,1.619111214,0.8,3.392590548,230.7588914,216.6666667,1.065041037,3.178459016,,-0.906303935,68.11053632,,
1.731380383,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,200,0.207926579,1.039632895,,1.283261678,0.149051311,2.33,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,0.933688407,-92.26673588,92.26673588,1.79926337,1.619111214,0.8,2.554274492,208.2356044,216.6666667,0.961087405,-115.9688685,,-0.877342679,51.28028361,,
2.233395112,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1,150,0.161189571,1.074597143,,1.385741899,0.145872915,2.7,,46.2962963,0.037037037,2.222222222,2.38,standard,0.7,3.5,1.107654126,0.236678232,1.4,0.078,2382696.687,-5.59E-05,5.59E-05,1.09E-06,1.619111214,0.8,2.554274492,255.2780318,216.6666667,1.178206301,-255.2779759,,,51.28028361,,
1.052688834,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,0.5,150,0.341981399,1.139937996,,1.087920464,0.108050995,2.05,,23.14814815,0.018518519,2.222222222,2.38,standard,0.7,3.5,1.36368219,0.145692542,1.4,0.078,0.5,-78.60536175,78.60536175,2.490134177,1.619111214,0.8,1.572340386,101.2046208,216.6666667,0.46709825,-22.59925907,,-1.728296751,31.56671736,,3.804166667
1.904090939,4,11.11111111,0.8,2.222222222,0.29,0.805555556,0.36,1.5,300,0.1890666,0.945333,,1.445027543,0.180063429,2.575,,69.44444444,0.055555556,2.222222222,2.38,standard,0.7,3.5,0.980791723,0.314356321,1.4,0.078,3.965702982,-40.24367711,40.24367711,0.590858321,1.619111214,0.8,3.392590548,271.4982683,216.6666667,1.253068931,-231.2545912,,,68.11053632,,
